track_id,track_name,track_artist_id,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
9874,Signs Of Gemini,7518,Prince of falls,41,18512,Till We Feel Something,2019-08-30,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.775,0.417,1,-9.429,0,0.0514,0.122,0.0,0.108,0.714,115.998,157440
362,Wasting My Time,9791,Tvbuu,15,2042,Thorn 8,2019-10-03,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.596,0.829,0,-7.95,1,0.448,0.381,4.93e-05,0.13,0.519,175.558,272851
5385,Ghost of Tupac,934,Beamon,23,15933,I'll Be Your Ghost Now,2018-10-18,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.815,0.541,0,-8.525,1,0.0683,0.361,0.0,0.119,0.138,138.006,111464
8947,I Guess You Missed My Call,9791,Tvbuu,12,13009,Thorn 6,2019-03-15,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.796,0.497,4,-6.802,0,0.0464,0.183,0.000726,0.378,0.348,125.972,133662
6320,BUMBLE BEE,6861,Night Lovell,64,14173,GOODNIGHT LOVELL,2019-02-22,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.84,0.4,5,-11.807,0,0.0516,0.698,0.00143,0.116,0.381,124.009,154947
8146,C4,815,BONES,36,5886,SparrowsCreek,2019-02-11,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.57,0.518,8,-12.438,0,0.0512,0.261,0.0237,0.187,0.226,132.96,185937
9688,Fbgm,7696,Ramirez,39,16517,Blood Diamonds 2,2018-06-04,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.762,0.976,4,-3.576,1,0.237,0.482,0.0,0.1,0.813,163.024,129571
8943,Everything OK (feat. Night Lovell),189,Aaron Cartier,35,3504,The Cartier,2016-09-01,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.457,0.259,8,-12.348,1,0.25,0.813,0.000191,0.0795,0.099,80.681,293967
3776,INSIDE,6861,Night Lovell,45,14173,GOODNIGHT LOVELL,2019-02-22,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.857,0.353,1,-6.146,1,0.077,0.374,0.0,0.133,0.0749,123.091,115122
10119,IRLNightmare,815,BONES,37,16229,TheManInTheRadiator,2018-11-01,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.689,0.41,1,-11.468,1,0.044,0.171,0.607,0.261,0.152,140.023,137064
23425,HIBACHI,4,$ANFI,14,12253,Scattered Ideas 2,2019-02-23,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.845,0.575,0,-10.0,1,0.369,0.281,7.17e-06,0.118,0.683,164.989,128120
23598,Dyin Slowly,1074,Bill $Aber,44,16466,Dyin Slowly,2018-10-30,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.88,0.551,4,-13.803,0,0.335,0.461,0.000393,0.219,0.7,110.038,124369
24593,Slitwrist,6870,Nik $ix,11,2275,Slitwrist,2019-05-19,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.895,0.667,10,-6.725,0,0.101,0.0182,0.0238,0.151,0.0357,119.974,113822
26795,Demons,4381,Jay Portal,23,21970,The Making of a Monster,2019-03-08,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.774,0.474,1,-8.953,1,0.29,0.134,1.49e-05,0.233,0.0893,85.016,117176
49,Laps,10460,Zotiyac,36,9662,Laps,2018-11-16,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.756,0.453,8,-9.965,1,0.318,0.0039,0.0,0.632,0.114,140.132,144380
1542,Catacombs,9854,Unaverage Gang,26,9519,Catacombs,2017-02-15,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.611,0.618,7,-9.413,0,0.0896,0.212,0.316,0.221,0.12,109.959,192261
1697,Nowhere to Run,1306,Brennan Savage,53,19579,Nowhere to Run,2018-12-10,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.445,0.455,1,-8.927,0,0.0564,0.171,0.0,0.117,0.243,109.988,184615
1774,911,815,BONES,33,18423,PermanentFrown - EP,2018-07-02,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.748,0.444,11,-8.739,1,0.0479,0.197,3.93e-05,0.128,0.0499,130.047,140064
1927,"""I TRIED FOR YEARS... NOBODY LISTENED""",4057,Iceberg Black,18,8925,WAR,2018-09-22,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.914,0.408,10,-6.712,0,0.141,0.0268,0.00179,0.116,0.0944,140.026,150909
2016,Bitchigotabulletwityonameonit,1074,Bill $Aber,23,14951,Bitchigotabulletwityonameonit,2019-01-17,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.621,0.791,1,-6.095,1,0.0485,0.00138,0.0374,0.412,0.219,80.002,159012
2384,Numb,4576,John Nonny,18,1872,Numb,2019-05-29,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.622,0.664,0,-7.884,1,0.0407,0.379,0.000428,0.261,0.447,140.024,174520
2430,King Tulip,6,$uicideBoy$,62,20467,I Want To Die In New Orleans,2018-09-07,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.585,0.579,10,-9.387,0,0.447,0.15,0.0,0.111,0.281,120.838,185218
2515,I Just Wanna Know,49,2Scratch,39,3881,I Just Wanna Know,2018-05-09,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.667,0.411,6,-12.624,0,0.108,0.0856,0.00197,0.0916,0.1,128.05,225000
2627,Stick Out,7496,Pouya,61,604,Stick Out,2018-05-22,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.77,0.853,10,-3.849,0,0.221,0.0042,0.000961,0.0936,0.615,164.037,135732
3291,Forever,6870,Nik $ix,36,5777,1411,2018-09-08,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.716,0.64,4,-11.413,0,0.481,0.406,0.00491,0.185,0.155,164.015,165017
3609,Lost Count,10061,Walden Ash,31,19208,Lost Count,2018-02-21,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.748,0.642,3,-5.689,0,0.0575,0.157,0.0,0.117,0.343,85.937,202371
4054,The Map,8367,Seyon,8,19021,The Map,2018-12-19,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.749,0.577,1,-8.25,1,0.104,0.144,2.98e-05,0.157,0.225,156.073,162429
4513,War in the East,571,Anonymuz,27,16242,War in the East,2018-01-20,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.818,0.611,8,-5.424,1,0.307,0.537,0.0,0.222,0.317,120.084,96967
4632,Motorola,571,Anonymuz,32,10857,Motorola,2017-12-01,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.459,0.559,9,-8.219,0,0.256,0.311,0.00247,0.356,0.316,120.055,203221
4781,Go Out,5465,Lil Toe,39,17666,Go Out,2018-01-16,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.747,0.505,11,-10.409,1,0.232,0.195,0.00449,0.12,0.434,149.872,120202
4997,The Road,8378,Shahmen,43,0,The Road,2019-03-08,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.759,0.66,4,-7.536,0,0.45,0.000624,0.0,0.0953,0.231,89.985,154897
5228,Bughuul,9854,Unaverage Gang,29,9682,Bughuul,2019-01-03,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.764,0.652,8,-9.457,1,0.139,0.016,0.00392,0.562,0.246,151.977,202880
5232,King Kais Planet,20,11 LIT3S,41,18816,King Kais Planet,2018-10-23,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.68,0.754,7,-6.562,0,0.0494,0.00998,0.192,0.157,0.107,122.03,240000
5233,Insomnia (feat. TheRealVspence),7906,Rob Curly,35,802,Insomnia (feat. TheRealVspence),2016-12-20,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.597,0.714,6,-5.506,0,0.109,0.126,0.0,0.0837,0.368,91.926,260533
5751,Midnight Marauder,7696,Ramirez,40,7299,Midnight Marauder,2018-10-12,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.698,0.9,6,-7.763,0,0.379,0.02,7.35e-06,0.231,0.676,175.184,143314
1434,XLR,815,BONES,51,228,NetworkUnknown,2017-11-17,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.572,0.377,2,-12.09,1,0.0437,0.521,2.96e-05,0.101,0.0475,187.986,190560
1731,CharacterSelect (ВыборПерсонажа),815,BONES,52,9357,CARCASS,2018-01-03,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.754,0.575,1,-8.269,1,0.0541,0.0939,3.06e-06,0.192,0.167,109.012,140808
2685,Pesticide (feat. Cat Soup),815,BONES,31,11879,Augmented,2018-05-01,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.947,0.696,1,-8.516,0,0.109,0.0286,0.000235,0.064,0.45,120.019,105288
358,Fuoh,10460,Zotiyac,28,7841,Blackball,2018-06-10,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.734,0.709,1,-10.433,1,0.429,0.0138,0.0,0.111,0.499,140.157,154227
1397,The Sacred,6,$uicideBoy$,48,15560,Grey Sheep II,2016-05-25,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.855,0.621,8,-7.482,1,0.0614,0.173,0.0748,0.0951,0.352,105.054,128052
2665,LTE,6,$uicideBoy$,66,14415,YUNGDEATHLILLIFE,2015-05-08,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.781,0.493,1,-7.649,1,0.0522,0.0717,0.586,0.123,0.0383,106.011,133747
3439,Day 2 Day,4381,Jay Portal,15,21970,The Making of a Monster,2019-03-08,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.748,0.617,1,-8.348,0,0.135,0.217,0.0,0.116,0.487,173.0,127630
4292,Surf Club,8069,SAINt JHN,51,18721,Collection One,2018-03-30,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.781,0.66,1,-7.092,1,0.0352,0.0342,0.103,0.102,0.45,136.053,240761
6901,Back & Fourth,4,$ANFI,12,1617,BLUE,2018-04-08,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.731,0.608,1,-7.723,1,0.206,0.458,0.0,0.0932,0.192,120.007,176082
3074,Van Gogh's Crows,8378,Shahmen,41,1930,Enter the Circle,2015-05-26,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.705,0.6,10,-8.7,0,0.339,0.232,0.0,0.12,0.345,94.087,147988
4151,"Okay,ButThisIsTheLastTime",815,BONES,50,1103,Frayed,2015-09-26,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.599,0.244,1,-15.011,1,0.145,0.111,0.164,0.101,0.051,199.932,123064
3342,Why,10477,anders,37,18372,Twos,2018-03-06,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.785,0.535,8,-6.686,1,0.0445,0.14,0.0,0.11,0.229,135.058,162704
2226,Rxdical Forever,571,Anonymuz,43,15837,There Is No Threat,2019-03-25,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.634,0.706,7,-7.139,1,0.0814,0.318,0.0,0.246,0.214,139.985,144043
3315,Rukus,6,$uicideBoy$,39,6446,Badshit (Bootleg),2017-04-01,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.784,0.925,6,-2.51,0,0.0883,0.00269,0.0,0.345,0.208,149.98,128052
4985,Yen,6861,Night Lovell,45,12563,Red Teenage Melody,2016-06-14,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.637,0.2,2,-17.277,1,0.205,0.303,0.00528,0.102,0.414,90.001,224000
2944,Tired,9791,Tvbuu,22,11299,Thorn Depression Series,2018-12-30,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.798,0.819,7,-6.689,1,0.121,0.0622,0.0,0.139,0.191,90.03,149375
53,Suicidal Thoughts - 2005 Remaster,9379,The Notorious B.I.G.,64,8726,Ready to Die (The Remaster; 2015 Remaster),1994-09-13,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.506,0.505,8,-10.198,1,0.444,0.44,2.3e-05,0.0938,0.0788,76.016,170227
3743,We'll Try Again Tomorrow,9791,Tvbuu,16,11299,Thorn Depression Series,2018-12-30,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.694,0.862,7,-3.555,0,0.217,0.179,0.0,0.323,0.29,89.981,213375
6977,Laid to Waste,9854,Unaverage Gang,26,22362,Laid to Waste,2018-07-31,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.447,0.462,5,-12.312,0,0.148,0.776,2.25e-06,0.101,0.28,130.029,206841
7018,McDonalds Rich,8069,SAINt JHN,50,520,McDonalds Rich,2018-10-17,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.854,0.805,1,-5.796,1,0.24,0.0921,5.18e-05,0.114,0.814,156.011,172706
7200,Boarding Passes,970,Belve,7,12222,Boarding Passes,2018-03-21,Rap Party 24/7 Radio / Gangsta Rap,334,rap,gangster rap,0.635,0.563,1,-12.775,1,0.559,0.0235,0.0,0.142,0.926,74.814,167993
9100,Mercury: Retrograde,3531,Ghostemane,72,14085,Hexada,2017-09-05,< DARK TRAP >,60,rap,gangster rap,0.831,0.814,2,-7.364,1,0.42,0.0598,0.0134,0.0556,0.389,156.985,124539
3309,Symbiote,10542,gizmo,29,9351,Symbiote,2018-03-05,< DARK TRAP >,60,rap,gangster rap,0.85,0.893,5,-4.783,1,0.0623,0.0138,4.14e-06,0.372,0.0391,109.025,98821
1880,ProductOfDrugs (Prod. The Virus and Antidote),4854,Kamiyada+,0,3439,Static Depression,2016-09-15,< DARK TRAP >,60,rap,gangster rap,0.476,0.781,0,-4.71,1,0.103,0.0237,0.0,0.114,0.175,93.474,123661
2004,kamikaze (+ pulse),10545,goth,0,7260,EAT SHIT N DIE,2018-09-09,< DARK TRAP >,60,rap,gangster rap,0.718,0.668,8,-4.162,1,0.137,0.0254,0.0078,0.124,0.038,130.826,77584
1254,T.R.U. (Totally Rotten Underground),6,$uicideBoy$,55,4984,My Liver Will Handle What My Heart Can't,2015-09-21,< DARK TRAP >,60,rap,gangster rap,0.694,0.711,8,-5.525,1,0.221,0.0397,0.0,0.112,0.283,138.049,127524
11328,I Put My Dick in Your Mental,10542,gizmo,49,12935,Blvc Svnd X Gizmo,2018-02-22,< DARK TRAP >,60,rap,gangster rap,0.774,0.751,1,-2.445,1,0.198,0.0614,0.0,0.0728,0.189,109.98,140326
9770,Andromeda,3531,Ghostemane,62,1024,Plagues,2016-11-14,< DARK TRAP >,60,rap,gangster rap,0.893,0.907,11,-10.406,1,0.367,0.152,0.0311,0.558,0.302,99.971,121979
26219,BRAINFOOD,10542,gizmo,0,1052,BRAINFOOD,2017-07-13,< DARK TRAP >,60,rap,gangster rap,0.864,0.365,8,-10.219,1,0.0655,0.187,0.0,0.116,0.0478,94.969,101172
6975,Sacrifice,10542,gizmo,29,3636,Sacrifice,2018-12-18,< DARK TRAP >,60,rap,gangster rap,0.767,0.576,10,-9.683,0,0.256,0.145,2.61e-06,0.0968,0.187,139.99,96062
16121,Backpack,10542,gizmo,23,4402,Backpack,2018-03-05,< DARK TRAP >,60,rap,gangster rap,0.765,0.726,5,-5.58,1,0.191,0.0077,0.0,0.619,0.27,128.014,135079
15105,D(R)Own,3531,Ghostemane,58,14085,Hexada,2017-09-05,< DARK TRAP >,60,rap,gangster rap,0.617,0.541,6,-4.113,1,0.78,0.125,0.0,0.369,0.43,79.998,107999
1562,Troll Under the Bridge,10542,gizmo,30,680,Troll Under the Bridge,2018-03-05,< DARK TRAP >,60,rap,gangster rap,0.736,0.932,1,-3.726,1,0.271,0.146,0.0025,0.182,0.18,124.514,115775
17139,Paris,6,$uicideBoy$,75,8757,Now The Moon's Rising,2015-11-20,< DARK TRAP >,60,rap,gangster rap,0.849,0.648,7,-6.188,1,0.0832,0.0725,0.00592,0.0984,0.196,106.075,111020
12091,Io sono qui,8175,Salmo,26,11761,Io sono qui,2016-01-22,< DARK TRAP >,60,rap,gangster rap,0.812,0.813,10,-5.583,0,0.0984,0.0987,0.00015,0.0758,0.348,128.066,180880
8919,Euronymous,3531,Ghostemane,52,1024,Plagues,2016-11-14,< DARK TRAP >,60,rap,gangster rap,0.777,0.711,0,-3.902,1,0.137,0.312,0.0,0.205,0.293,139.973,153685
7806,"Okay,ButThisIsTheLastTime",815,BONES,0,21255,Frayed,2015-09-26,< DARK TRAP >,60,rap,gangster rap,0.755,0.298,1,-15.032,1,0.0915,0.154,0.329,0.101,0.0372,99.979,123054
14164,TakingOutTheTrash,815,BONES,0,289,UNRENDERED,2017-04-21,< DARK TRAP >,60,rap,gangster rap,0.814,0.575,11,-9.635,1,0.0635,0.172,0.000291,0.109,0.288,120.004,192833
1206,Hades,3531,Ghostemane,56,12772,Hades,2017-01-31,< DARK TRAP >,60,rap,gangster rap,0.829,0.59,9,-7.818,0,0.263,0.0391,0.0107,0.114,0.332,112.97,127128
2648,Nails,3531,Ghostemane,49,18080,Nails,2017-08-09,< DARK TRAP >,60,rap,gangster rap,0.783,0.929,11,0.551,0,0.0893,0.2,0.00414,0.689,0.152,118.03,134447
3397,Squeeze,3531,Ghostemane,68,14085,Hexada,2017-09-05,< DARK TRAP >,60,rap,gangster rap,0.787,0.727,1,-7.194,1,0.265,0.000997,0.0017,0.376,0.21,141.52,140038
3313,No Teeth,10542,gizmo,0,15831,No Teeth,2017-07-07,< DARK TRAP >,60,rap,gangster rap,0.705,0.648,4,-10.467,0,0.141,0.00476,0.000595,0.373,0.398,130.037,155350
25238,Bang Ya Fucking Head,10542,gizmo,29,12935,Blvc Svnd X Gizmo,2018-02-22,< DARK TRAP >,60,rap,gangster rap,0.69,0.76,1,-5.431,1,0.0895,0.0525,0.0,0.134,0.0797,125.013,154929
16562,BLUE JUICE,10542,gizmo,0,3330,BLUE JUICE,2017-07-13,< DARK TRAP >,60,rap,gangster rap,0.799,0.966,0,-4.586,1,0.366,0.089,0.0,0.658,0.864,139.967,137221
7913,Loch Ness,10542,gizmo,0,642,Loch Ness,2017-07-13,< DARK TRAP >,60,rap,gangster rap,0.936,0.476,1,-11.439,1,0.403,0.0139,0.0,0.402,0.363,121.979,175543
10906,Hold Uh,10542,gizmo,0,22263,Hold Uh,2017-07-13,< DARK TRAP >,60,rap,gangster rap,0.838,0.634,8,-8.076,1,0.0931,0.00537,0.0,0.111,0.224,114.771,168202
12874,Bone Saw,10542,gizmo,0,2450,Bone Saw,2018-03-26,< DARK TRAP >,60,rap,gangster rap,0.964,0.51,1,-7.003,1,0.242,0.000214,6.47e-06,0.0549,0.474,130.028,136650
9463,Coffin Wave,1461,CPsilencer,33,16983,Coffin Wave,2018-04-12,< DARK TRAP >,60,rap,gangster rap,0.83,0.387,10,-12.908,0,0.345,0.0858,0.407,0.0926,0.561,120.006,132193
8994,OhNo!,815,BONES,0,11448,OhNo!,2018-04-20,< DARK TRAP >,60,rap,gangster rap,0.455,0.525,5,-12.692,0,0.0455,0.136,0.734,0.125,0.279,119.999,159974
1550,TheArtOfCremation,815,BONES,0,15492,HermitOFEastGrandRiver,2015-11-29,< DARK TRAP >,60,rap,gangster rap,0.748,0.573,9,-9.907,1,0.0543,0.484,2.59e-06,0.0929,0.193,117.962,195875
25892,OakGroveRoad,815,BONES,0,15492,HermitOFEastGrandRiver,2015-11-29,< DARK TRAP >,60,rap,gangster rap,0.745,0.688,6,-9.263,0,0.103,0.264,0.00906,0.077,0.522,114.997,107750
106,WhatWasThat,815,BONES,0,15492,HermitOFEastGrandRiver,2015-11-29,< DARK TRAP >,60,rap,gangster rap,0.722,0.519,0,-12.871,1,0.0516,0.0253,0.0114,0.189,0.128,99.987,143833
19499,FunnyToSeeYouHere,815,BONES,0,15492,HermitOFEastGrandRiver,2015-11-29,< DARK TRAP >,60,rap,gangster rap,0.657,0.473,1,-12.051,1,0.0368,0.232,0.026,0.108,0.153,150.029,114500
26042,John Dee,3531,Ghostemane,56,3016,John Dee,2016-12-27,< DARK TRAP >,60,rap,gangster rap,0.936,0.474,1,-9.694,1,0.393,0.0213,0.0,0.111,0.168,129.999,166910
9465,Kybalion,3531,Ghostemane,51,13132,Kybalion,2017-03-18,< DARK TRAP >,60,rap,gangster rap,0.765,0.62,10,-7.338,0,0.14,0.0643,0.00019,0.16,0.218,109.904,131350
16274,Killer,3534,Ghostofblu,0,1447,608,2017-12-14,< DARK TRAP >,60,rap,gangster rap,0.65,0.952,11,-2.686,1,0.5,0.0912,0.351,0.337,0.256,104.999,122211
26310,608,3534,Ghostofblu,0,1447,608,2017-12-14,< DARK TRAP >,60,rap,gangster rap,0.386,0.936,7,-5.551,1,0.604,0.101,0.00192,0.381,0.193,95.075,197053
24080,Eternal Dreams,3534,Ghostofblu,0,1447,608,2017-12-14,< DARK TRAP >,60,rap,gangster rap,0.563,0.68,0,-5.953,1,0.39,0.236,3.28e-05,0.122,0.0396,180.218,110000
19631,Nightmare Choir (I Been Asleep Too Long),6,$uicideBoy$,49,16361,KILL YOURSELF Part XI: The Kingdom Come Saga,2017-05-22,< DARK TRAP >,60,rap,gangster rap,0.777,0.902,1,-3.915,1,0.349,0.0905,0.0,0.275,0.462,129.985,134844
7961,Exodus,6,$uicideBoy$,54,13432,High Tide In The Snake's Nest,2015-06-15,< DARK TRAP >,60,rap,gangster rap,0.607,0.749,2,-4.497,1,0.0728,0.00641,7.66e-05,0.234,0.18,121.829,126224
9202,Vengeance,5029,Killstation,57,13100,Vengeance,2016-06-03,< DARK TRAP >,60,rap,gangster rap,0.628,0.573,1,-8.161,1,0.0673,0.00362,0.0,0.0874,0.0387,115.503,132702
8354,Claustrophobia,5029,Killstation,35,15966,Claustrophobia,2017-12-15,< DARK TRAP >,60,rap,gangster rap,0.468,0.325,1,-8.267,1,0.245,0.115,0.726,0.109,0.0387,95.593,90645
245,Rearranged,5029,Killstation,37,8691,Rearranged,2018-02-08,< DARK TRAP >,60,rap,gangster rap,0.512,0.44,1,-7.816,1,0.233,0.00386,3.11e-06,0.233,0.132,207.992,86805
18926,Paralax,5029,Killstation,41,17908,Paralax,2017-07-03,< DARK TRAP >,60,rap,gangster rap,0.504,0.48,3,-8.885,1,0.045,0.832,0.000252,0.101,0.878,173.993,176901
5604,Exsanguination,5029,Killstation,38,20619,Consanguinity,2016-08-05,< DARK TRAP >,60,rap,gangster rap,0.608,0.662,1,-8.474,1,0.0338,0.0246,7.85e-06,0.0409,0.0637,117.031,98482
25869,Mutiny,5029,Killstation,34,19754,Mutiny,2016-07-02,< DARK TRAP >,60,rap,gangster rap,0.783,0.684,5,-7.435,1,0.0358,0.00873,0.000548,0.222,0.173,141.037,117447
5009,Centipede,5029,Killstation,37,20334,Centipede,2016-06-03,< DARK TRAP >,60,rap,gangster rap,0.668,0.479,10,-7.321,0,0.0436,0.0612,0.408,0.12,0.102,162.12,128888
4104,Грустная сука,4024,IC3PEAK,55,5716,Сладкая жизнь,2017-11-07,< DARK TRAP >,60,rap,gangster rap,0.528,0.617,8,-6.123,1,0.0657,0.202,0.153,0.146,0.0356,119.047,199664
282,This World Is Sick,4024,IC3PEAK,48,21118,This World Is Sick,2018-04-18,< DARK TRAP >,60,rap,gangster rap,0.796,0.756,8,-2.244,1,0.0572,0.0059,0.00679,0.128,0.0292,120.01,112000
23289,Пламя,4024,IC3PEAK,42,5716,Сладкая жизнь,2017-11-07,< DARK TRAP >,60,rap,gangster rap,0.299,0.381,3,-6.951,0,0.038,0.445,0.0023,0.0932,0.0392,136.462,234000
14206,2:45,729,Auxxk,41,20591,Silent EP,2017-07-12,< DARK TRAP >,60,rap,gangster rap,0.644,0.64,8,-7.877,1,0.0688,0.00329,0.0,0.146,0.175,108.944,125048
4837,who is he,729,Auxxk,43,20591,Silent EP,2017-07-12,< DARK TRAP >,60,rap,gangster rap,0.473,0.843,1,-5.981,1,0.225,0.00345,2.53e-05,0.102,0.24,71.647,183536
28290,Sleeping,729,Auxxk,19,839,Simplicity,2016-10-07,< DARK TRAP >,60,rap,gangster rap,0.471,0.618,10,-9.965,0,0.108,0.0219,0.00664,0.16,0.0392,110.337,125500
12407,Timeless,729,Auxxk,17,839,Simplicity,2016-10-07,< DARK TRAP >,60,rap,gangster rap,0.665,0.446,1,-14.845,1,0.172,0.069,1.88e-05,0.323,0.117,115.282,156048
20950,Pound for Pound,729,Auxxk,18,839,Simplicity,2016-10-07,< DARK TRAP >,60,rap,gangster rap,0.812,0.707,10,-6.815,0,0.0752,0.236,0.0,0.587,0.248,109.992,175203
10724,Finger Trembling,729,Auxxk,18,839,Simplicity,2016-10-07,< DARK TRAP >,60,rap,gangster rap,0.262,0.897,4,-2.712,0,0.398,0.0237,0.0,0.11,0.253,199.651,153104
13632,Overload,729,Auxxk,20,8777,Overload,2017-11-19,< DARK TRAP >,60,rap,gangster rap,0.571,0.865,8,-4.99,1,0.0397,0.0042,0.207,0.0906,0.177,150.017,166426
20037,Kill Yourself (Part III),6,$uicideBoy$,77,4984,My Liver Will Handle What My Heart Can't,2015-09-21,< DARK TRAP >,60,rap,gangster rap,0.753,0.679,5,-7.092,0,0.0349,0.324,4.21e-05,0.423,0.19,105.977,145078
12266,Antarctica,6,$uicideBoy$,0,16094,Dark Side Of The Clouds,2016-02-03,< DARK TRAP >,60,rap,gangster rap,0.726,0.634,2,-6.844,1,0.0792,0.553,4.43e-06,0.0916,0.318,105.975,126850
12544,Memoirs Of A Gorilla,6,$uicideBoy$,64,7374,Radical $uicide,2016-07-22,< DARK TRAP >,60,rap,gangster rap,0.854,0.98,1,-1.181,1,0.0569,0.263,0.00053,0.548,0.255,110.001,122000
25441,Runnin' Thru The 7th With My Woadies,6,$uicideBoy$,72,2921,$outh $ide $uicide,2015-09-01,< DARK TRAP >,60,rap,gangster rap,0.526,0.62,8,-7.244,0,0.281,0.067,0.000241,0.139,0.187,112.027,205766
25307,FUCKTHEPOPULATION,6,$uicideBoy$,63,4984,My Liver Will Handle What My Heart Can't,2015-09-21,< DARK TRAP >,60,rap,gangster rap,0.818,0.576,0,-7.588,0,0.162,0.29,0.0,0.105,0.285,96.189,150187
13108,Magazine,6,$uicideBoy$,65,7374,Radical $uicide,2016-07-22,< DARK TRAP >,60,rap,gangster rap,0.881,0.903,8,-0.955,1,0.0813,0.267,0.00253,0.109,0.272,119.994,131500
18664,2 Hot 4 U (feat. $Uicdeboy$),3109,Fat Nick,60,12077,When the Lean Runs Out,2016-05-31,< DARK TRAP >,60,rap,gangster rap,0.77,0.623,8,-7.025,0,0.0569,0.0601,0.0,0.117,0.0947,134.974,199100
8299,O Pana!,6,$uicideBoy$,68,10927,Eternal Grey,2016-09-11,< DARK TRAP >,60,rap,gangster rap,0.8,0.505,0,-6.54,1,0.115,0.0206,2.05e-05,0.198,0.179,114.972,128418
16432,Champion Of Death,6,$uicideBoy$,65,7374,Radical $uicide,2016-07-22,< DARK TRAP >,60,rap,gangster rap,0.817,0.911,0,-2.153,1,0.0455,0.187,0.00173,0.42,0.34,119.989,116000
