track_id,track_name,track_artist_id,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre
12862,Dark Allies,5423,Light Asylum,0,8396,In Tension,2010,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,341,pop,electropop
3408,Enjoy The Silence 2004,2443,Depeche Mode,44,10555,Remixes 81>04,2004-10-25,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,341,pop,electropop
11857,Sounds Like a Melody,442,Alphaville,53,5935,Forever Young,1984-09-27,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,341,pop,electropop
13123,True Life - Vnv Nation Remix,5427,Lights Of Euphoria,0,9451,True Life,2003-04-04,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,341,pop,electropop
18234,Wildes Herz,2627,Down Below,0,8491,Wildes Herz,2009-06-26,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,341,pop,electropop
3148,Dein Anblick,8281,Schandmaul,11,21956,Sinnfonie,2009-01-03,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,341,pop,electropop
27480,Dead Market,3824,Haujobb,0,6040,New World March,2011-11-11,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,341,pop,electropop
11214,Sieben,8854,Subway To Sally,41,17500,Nord Nord Ost,2005-08-22,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,341,pop,electropop
27382,Ich bin ein wahrer Satan,167,ASP,0,19452,Requiembryo,2007-03-30,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,341,pop,electropop
3152,Sandmann,7000,OOMPH!,45,16552,Monster,2008,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,341,pop,electropop
28270,Our Darkness,563,Anne Clark,33,13651,The Very Best Of,2010-01-01,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,341,pop,electropop
1535,Manus Manum Lavat,8179,Saltatio Mortis,26,4560,Wer Wind sät,2009-01-01,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,341,pop,electropop
14638,Running Up That Hill,7443,Placebo,42,8513,Best Of The Bands,2009-06-29,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,341,pop,electropop
22738,Last Dance,1991,Covenant,0,1437,Last Dance,2013-06-07,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,341,pop,electropop
509,Lebensborn - Update,10469,[:SITD:],4,17672,Icon:Koru,2011-11-18,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,341,pop,electropop
22497,Silver Bombs,10469,[:SITD:],5,10433,Bestie:Mensch,2007-09-07,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,341,pop,electropop
3561,Retaliate,9900,VNV Nation,31,10790,Transnational,2013-10-04,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,341,pop,electropop
8376,Love Will Tear Us Apart,4674,Joy Division,71,2424,The Best Of,2008-03-20,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,341,pop,electropop
17124,Tainted Love,8628,Soft Cell,1,16244,"Tae Kick Boxing, Vol. 2",1997-09-27,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,341,pop,electropop
2091,24 Stunden - Original Mix,8071,SAM,0,1050,Synthetic Adrenaline Music,2006-12-08,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,341,pop,electropop
12604,Spit It Out,265,Aesthetic Perfection,41,13248,A Violent Emotion,2008-01-01,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,341,pop,electropop
25718,The Ones,265,Aesthetic Perfection,40,13248,A Violent Emotion,2008-01-01,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,341,pop,electropop
25989,Verrückt,2815,Eisbrecher,55,11099,Die Hölle muss warten,2012-02-03,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,341,pop,electropop
24260,Kind von Traurigkeit,9868,Unzucht,0,12022,Rosenkreuzer,2013-10-04,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,341,pop,electropop
6259,Run To You,1904,Code 64,0,8034,Departure,2006-06-16,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,341,pop,electropop
18166,Strassen,672,Ascii.Disko,0,3988,Ascii Disko,2003,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,341,pop,electropop
1733,Dream On,2443,Depeche Mode,0,7048,Exciter,2001-05-14,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,341,pop,electropop
22852,Photographic,2443,Depeche Mode,40,1666,Speak And Spell (Deluxe),1981-11-02,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,341,pop,electropop
22452,Marian - Version,8521,Sisters of Mercy,9,19808,Original Album Series,2000,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,341,pop,electropop
4873,A Flicker Of Hope,10204,Wynardtage,26,11866,A Flicker Of Hope,2010-11-26,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,341,pop,electropop
14080,Should Be Higher,2443,Depeche Mode,41,5158,Delta Machine,2013-03-22,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,341,pop,electropop
10215,Memories,1440,CHROM,0,885,Synthetic Movement,2012-03-30,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,341,pop,electropop
6081,Kleid Aus Rosen,8854,Subway To Sally,41,1480,Herzblut,2001,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,341,pop,electropop
10224,Seelenschmerz,1186,Blutengel,0,16473,Seelenschmerz,2001,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,341,pop,electropop
20577,Alles oder Nichts,8854,Subway To Sally,23,10664,Schwarz In Schwarz,2011-01-01,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,341,pop,electropop
13047,Eulenspiegel,8179,Saltatio Mortis,37,10065,Sturm aufs Paradies,2011-01-01,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,341,pop,electropop
14297,Love Me To The End,2409,Deine Lakaien,0,17137,Dark Star & 2nd Star Ep,1991,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,341,pop,electropop
1033,Lieber sterben,8946,Sündenklang,0,19653,Tränenreich,2014-01-24,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,341,pop,electropop
23872,Und wir tanzten (Ungeschickte Liebesbriefe),167,ASP,0,1159,Per Aspera Ad Aspera - Anthologie,2014-09-26,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,341,pop,electropop
19924,Gott noch nicht,3381,Funker Vogt,0,11246,Companion in Crime,2013-06-28,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,341,pop,electropop
25866,Schwanengesang,10234,Xotox,0,19593,Schwanengesang,2013-05-24,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,341,pop,electropop
15626,Self Control,5311,Laura Branigan,40,7619,The Best Of Branigan,1995-06-06,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
3239,Never Can Say Goodbye,9229,The Communards,3,15469,Red,1987,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
7222,Like a Prayer,5898,Madonna,71,11869,Celebration (double disc version),2009-09-18,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
13991,Party Like It's 1999,8682,Soul&Roll,15,19618,I Want to Know Who I Am,2013-05-20,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
6576,Take On Me,10475,a-ha,15,8210,Rhino Hi-Five: A-Ha,2005-07-19,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
6455,Radio Ga Ga,7576,Queen,3,9222,The Works,1984-02-27,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
22489,I Love Rock & Roll,4941,Ken Clayton,24,17002,80's Hard Rock Music Top Hits. The Greatest Best Songs 1980's,2014-03-20,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
1226,Dancing in the Dark,1359,Bruce Springsteen,9,17973,The Essential Bruce Springsteen,2003-10-16,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
22758,99 Luftballons,6777,Nena,24,1474,99 Luftballons,1984-08-21,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
2680,Bette Davis Eyes,5034,Kim Carnes,62,6782,Bette Davis Eyes,2007-01-01,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
7795,Africa,8995,TOTO,55,2467,80s 100 Hits,2010-02-26,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
11619,Uptown Girl,1084,Billy Joel,68,22139,The Essential Billy Joel,2001-10-02,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
20193,You're the Inspiration,5319,Laura Tain,14,3271,I Know Who You Are,2015-04-20,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
24632,I'm Walking on Sunshine,1561,Carl Wave,34,22363,Eighties Music School: 80's Rock & Post Disco Best Songs,2014-11-20,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
25805,Don't Stop Believin',4668,Journey,74,17008,The Essential Journey,2001-09-19,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
15202,Love Bites,5678,Luck Wallace,21,17393,Legendary Rock Ballads: Best Hard Rock & Heavy Metal Power Ballads. Greatest Love Songs 80's 90's,2014-09-20,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
16537,Free Fallin',9635,Tom Petty,5,8552,Greatest Hits,2010-01-01,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
7584,Waiting for a Girl like You - Radio Edit; 2017 Remaster [Radio Edit],3262,Foreigner,26,6488,40,2017-05-12,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
24423,Tell It to My Heart,9074,Taylor Dayne,56,17152,Platinum & Gold Collection,2003-06-17,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
17206,Jump (For My Love),9394,The Pointer Sisters,63,449,Fire! The Very Best of The Pointer Sisters,1989-09-21,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
1813,Born to Be Alive,9666,Toni Lo,32,1831,Best Songs of 80's Disco Music. Las Mejores Canciones De La Música Disco De Los Años 80,2013-12-20,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
12838,Karma Chameleon,2049,Culture Club,64,1508,Colour By Numbers,1983-10-01,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
17023,Manic Monday,9177,The Bangles,48,1661,Greatest Hits,1990-01-01,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
2263,Eye of the Tiger,8898,Survivor,48,21675,The Best Of Survivor,2006,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
18265,On the Road Again - Live,10153,Willie Nelson,51,21181,Willie Nelson - 16 Biggest Hits,1975,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
20018,Can't Fight This Feeling,7616,REO Speedwagon,73,9015,Wheels Are Turnin',1984-11-05,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
18858,Carry on My Wayward Son,8317,Sebastián Mato,12,8104,The Sweet Times Forever,2015-02-20,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
10598,Nothing's Gonna Stop Us Now,8751,Starship,24,18198,No Protection,1987,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
21170,Wake Me Up Before You Go-Go - Remastered,10106,Wham!,54,15374,Twenty Five,2006-11-11,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
4825,Walk Like an Egyptian,9177,The Bangles,63,14469,The Essential Bangles,2004,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
21861,Kiss,7513,Prince,73,14712,Parade - Music from the Motion Picture Under the Cherry Moon,1986-03-31,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
205,Pour Some Sugar on Me,4941,Ken Clayton,16,17002,80's Hard Rock Music Top Hits. The Greatest Best Songs 1980's,2014-03-20,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
5074,Beat It - Single Version,6315,Michael Jackson,77,3524,Thriller 25 Super Deluxe Edition,1982-11-30,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
4813,Time After Time,2064,Cyndi Lauper,72,14078,She's So Unusual: A 30th Anniversary Celebration (Deluxe Edition),2014-03-28,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
631,You Spin Me Round (Like a Record),2366,Dead Or Alive,17,838,Youthquake,1985-09-05,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
1035,Faith - Remastered,3499,George Michael,75,8982,Faith,1987-10-30,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
1678,Every Breath You Take,9395,The Police,67,623,Stranger Things (Soundtrack from the Netflix Original Series),2017-10-27,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
13202,Is This Love,5678,Luck Wallace,17,17393,Legendary Rock Ballads: Best Hard Rock & Heavy Metal Power Ballads. Greatest Love Songs 80's 90's,2014-09-20,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
4175,Working 9 to 5,8682,Soul&Roll,13,1247,Slow Journey,2014-06-20,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
750,TRUE - Single Edit,8701,Spandau Ballet,72,7522,True - The Digital E.P.,2008-04-25,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
26843,Material Girl,5898,Madonna,54,6723,Like a Virgin (Reissue),1984-11-12,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
9971,I Wanna Dance with Somebody (Who Loves Me),10124,Whitney Houston,18,18375,Whitney,1987-06-02,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
20243,All Night Long (All Night) - Single Version,5500,Lionel Richie,36,7160,The Definitive Collection,2003-02-04,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
25065,Gimme Gimme Gimme (with Patti Austin),6712,Narada Michael Walden,46,21999,The Nature Of Things,1985,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
25151,What a Feeling,9666,Toni Lo,29,1831,Best Songs of 80's Disco Music. Las Mejores Canciones De La Música Disco De Los Años 80,2013-12-20,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
24647,You're My Heart You're My Soul,5319,Laura Tain,11,3271,I Know Who You Are,2015-04-20,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
15780,Funkytown,5501,Lipps Inc.,0,6104,Floorfillers – 80s Dance Classics,2015-08-28,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
25952,Never Ending Story,5482,Limahl,4,22483,Great Hits Of The 80's,2008-01-01,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
13369,Chery Chery Lady,9666,Toni Lo,41,1831,Best Songs of 80's Disco Music. Las Mejores Canciones De La Música Disco De Los Años 80,2013-12-20,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
23874,We Didn't Start the Fire,1561,Carl Wave,14,22363,Eighties Music School: 80's Rock & Post Disco Best Songs,2014-11-20,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
2211,Welcome To The Jungle,3708,Guns N' Roses,78,9618,Appetite For Destruction,1987-01-01,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
12831,Livin' On A Prayer,1226,Bon Jovi,15,9277,Bon Jovi Greatest Hits,2010-01-01,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
26645,Cherry Pie,10072,Warrant,65,12686,Cherry Pie,1990-10-14,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
23725,Cryin',263,Aerosmith,5,15168,Young Lust: The Aerosmith Anthology,2001-11-20,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
17086,Smells Like Teen Spirit,6893,Nirvana,14,10089,Nirvana (International Version),2002-01-01,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
27600,Sweet Child O' Mine,3708,Guns N' Roses,82,9618,Appetite For Destruction,1987-01-01,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
6909,Here I Go Again,10122,Whitesnake,53,1641,Whitesnake's Greatest Hits,1994-07-04,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
27133,Real Wild Child (I'm a Wild One),4941,Ken Clayton,19,17002,80's Hard Rock Music Top Hits. The Greatest Best Songs 1980's,2014-03-20,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
7991,In The Army Now,8757,Status Quo,0,11518,In The Army Now,1986,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
6447,The Final Countdown,3001,Europe,8,8780,Playlist: The Very Best Of Europe,1983,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
5017,Nothin' But A Good Time - Remastered 2006,7462,Poison,50,11780,Nothing But A Good Time,2009-01-01,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
14879,Rock You Like a Hurricane,8288,Scorpions,64,14322,Comeblack,2011-11-04,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
8927,You Shook Me All Night Long,127,AC/DC,78,19706,Back In Black,1980-07-25,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
5202,Boys Don't Cry,9239,The Cure,73,2143,Three Imaginary Boys,1979-05-11,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
27605,Video Killed The Radio Star,9205,The Buggles,70,7812,The Age Of Plastic,1980-01-10,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
2774,Kids In America,5037,Kim Wilde,4,22184,Kim Wilde [plus bonus tracks],1981,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
6809,Bizarre Love Triangle,6799,New Order,0,13750,80 Hits of the '80s,2016-11-04,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
22969,Venus,889,Bananarama,6,8572,True Confessions (Platinum Re-Issue),1986,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
23160,All Out of Love,289,Air Supply,64,15790,Ultimate Air Supply,2003-05-29,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
6193,Take My Breath Away,1005,Berlin,60,4998,Take My Breath Away,2007-01-01,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
9323,She Drives Me Crazy,5319,Laura Tain,10,3271,I Know Who You Are,2015-04-20,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
14589,Hard to Say I'm Sorry / Get Away - 2005 Remaster,1723,Chicago,49,18059,Love Songs,2005-01-25,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
26244,Brothers In Arms,2533,Dire Straits,24,4049,Brothers In Arms (Remastered),1985-05-13,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
26780,Your Song,7752,Rebeca Marin,12,10994,I'll Be Walking with You,2017-05-20,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
8448,Drive,9211,The Cars,5,9893,The Cars: The Definitive,2002-03-11,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
25188,Luka,8901,Suzanne Vega,10,15077,"Close Up, Vol. 2 - People & Places",2010-10-17,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
21973,Broken Wings,6561,Mr. Mister,65,5653,Welcome To The Real World,1985-06-01,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
2996,Don't Let the Sun Go Down on Me,3499,George Michael,60,10598,Ladies And Gentlemen... The Best Of George Michael,1998-11-09,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
11413,Wicked Game,1775,Chris Isaak,69,3217,Best of Chris Isaak (Remastered),2006,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
13334,I Wanna Be with You Everywhere,8682,Soul&Roll,30,19618,I Want to Know Who I Am,2013-05-20,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
8533,Fast Car,9707,Tracy Chapman,77,19491,Tracy Chapman,1988-01-01,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
9298,Heat Of The Moment,686,Asia,8,20935,Asia,1982-01-01,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
15184,(I Just) Died In Your Arms,2061,Cutting Crew,71,11514,Broadcast,1986-01-01,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
4782,I Want to Know What Love Is - 1999 Remaster,3262,Foreigner,77,14003,Agent Provocateur,1984-12-12,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
19646,I'm Not Superstitious,4941,Ken Clayton,12,17002,80's Hard Rock Music Top Hits. The Greatest Best Songs 1980's,2014-03-20,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
25870,Listen to Your Heart,8005,Roxette,75,5054,Look Sharp! (2009 Version),1988-10-19,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
15724,Right Here Waiting,7855,Richard Marx,75,1657,Repeat Offender,1989-01-01,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
11362,You're Simply the Best,1561,Carl Wave,28,22363,Eighties Music School: 80's Rock & Post Disco Best Songs,2014-11-20,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
21362,The Lady In Red,1798,Chris de Burgh,14,18775,Into The Light,1986-01-01,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
4688,Home Sweet Home,5678,Luck Wallace,16,17393,Legendary Rock Ballads: Best Hard Rock & Heavy Metal Power Ballads. Greatest Love Songs 80's 90's,2014-09-20,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
16945,Careless Whisper,3499,George Michael,2,15003,Ladies & Gentlemen...The Best of George Michael,1998-11-09,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
26360,Never Gonna Give You Up,7858,Rick Astley,66,19039,Whenever You Need Somebody,1987-12-08,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
18049,Girls Just Want to Have Fun,2064,Cyndi Lauper,76,3721,She's So Unusual,1983-10-14,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
21145,Total Eclipse of the Heart,1239,Bonnie Tyler,74,3561,The Very Best Of Bonnie Tyler,1999-02-08,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
24622,If I Could Turn Back Time,1711,Cher,72,11364,Heart Of Stone,1989-01-01,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
8295,Missing You,4580,John Waite,15,21102,"The Complete John Waite, Volume One: Falling Backwards",1996-11-12,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
22104,We Belong,7277,Pat Benatar,66,17078,Tropico,1984,80's Songs | Top 💯 80s Music Hits,390,pop,electropop
14617,Boogie in Zero Gravity - Extended Version,1123,Black Strobe,0,20806,Boogie In Zero Gravity,2012-07-16,GTA V - Radio Mirror Park,143,pop,electropop
7027,Dark Matter,3130,Feathers,35,9456,If All Now Here,2013-05-27,GTA V - Radio Mirror Park,143,pop,electropop
25417,Do You Believe (Original Mix),7482,Poolside,42,2107,Do You Believe,2011-03-14,GTA V - Radio Mirror Park,143,pop,electropop
21848,Don't Come Close,10290,Yeasayer,46,17641,"The Music of Grand Theft Auto V, Vol. 1: Original Music",2013-09-24,GTA V - Radio Mirror Park,143,pop,electropop
24535,Feel the Same,921,Battle Tapes,44,14504,Sweatshop Boys - EP,2012-04-13,GTA V - Radio Mirror Park,143,pop,electropop
20705,From Nowhere - Baardsen Remix,2242,Dan Croll,46,8178,From Nowhere (Remixes),2014-01-01,GTA V - Radio Mirror Park,143,pop,electropop
3213,Heart in the Pipes (KAUF Remix),9671,Tony Castles,44,11652,Heart in the Pipes (KAUF Remix),2011-08-24,GTA V - Radio Mirror Park,143,pop,electropop
18718,jasmine (demo),4276,Jai Paul,49,18443,jasmine (demo),2012-04-09,GTA V - Radio Mirror Park,143,pop,electropop
7168,Lucky Boy - Outlines Remix,2154,DJ Mehdi,29,13952,Lucky Girl,2007-03-05,GTA V - Radio Mirror Park,143,pop,electropop
2895,Nowhere To Go,6895,Nite Jewel,42,17641,"The Music of Grand Theft Auto V, Vol. 1: Original Music",2013-09-24,GTA V - Radio Mirror Park,143,pop,electropop
23456,Psychic City - Classixx Remix,10243,YACHT,47,19489,Psychic City,2009,GTA V - Radio Mirror Park,143,pop,electropop
22257,Shine A Light - Flight Facilities Remix,9207,The C90s,52,5452,Shine A Light,2010-11-05,GTA V - Radio Mirror Park,143,pop,electropop
27689,Shooting Holes,9797,Twin Shadow,34,20082,Forget,2010-10-18,GTA V - Radio Mirror Park,143,pop,electropop
7250,Sleepwalking,9214,The Chain Gang Of 1974,57,17641,"The Music of Grand Theft Auto V, Vol. 1: Original Music",2013-09-24,GTA V - Radio Mirror Park,143,pop,electropop
12683,So Many Details,9694,Toro y Moi,43,21688,Anything in Return,2013-01-21,GTA V - Radio Mirror Park,143,pop,electropop
21155,Sometimes,6298,Miami Horror,51,11589,Illumination,2010,GTA V - Radio Mirror Park,143,pop,electropop
20050,The Set Up,3123,Favored Nations,55,17641,"The Music of Grand Theft Auto V, Vol. 1: Original Music",2013-09-24,GTA V - Radio Mirror Park,143,pop,electropop
6702,In Real Life,9418,The Ruby Suns,27,19739,Christopher,2013-01-28,GTA V - Radio Mirror Park,143,pop,electropop
11853,Always,7228,Panama,31,20931,Always,2013-11-01,GTA V - Radio Mirror Park,143,pop,electropop
28248,One Girl / One Boy,0,!!!,48,11634,Thr!!!er,2013,GTA V - Radio Mirror Park,143,pop,electropop
13270,O.N.E.,10290,Yeasayer,46,17667,Odd Blood,2010,GTA V - Radio Mirror Park,143,pop,electropop
11426,The Drummer,6871,Niki & The Dove,13,17568,Instinct,2012-01-01,GTA V - Radio Mirror Park,143,pop,electropop
22060,Flutes,3963,Hot Chip,49,15305,In Our Heads,2012-06-11,GTA V - Radio Mirror Park,143,pop,electropop
8889,Hold On,3937,Holy Ghost!,34,7173,Holy Ghost!,2011-04-04,GTA V - Radio Mirror Park,143,pop,electropop
15695,Mesmerised,8280,Scenic,0,9972,Shockwaves,2013-09-13,GTA V - Radio Mirror Park,143,pop,electropop
20298,Crystalfilm,5519,Little Dragon,43,3494,Ritual Union,2011-07-25,GTA V - Radio Mirror Park,143,pop,electropop
12747,Pharaohs,8079,SBTRKT,50,16520,SBTRKT,2011-06-27,GTA V - Radio Mirror Park,143,pop,electropop
19772,New Beat,9694,Toro y Moi,36,12380,Underneath the Pine,2011-02-21,GTA V - Radio Mirror Park,143,pop,electropop
15292,When You're Out,4898,Kauf,1,15753,As Much Again,2013-07-29,GTA V - Radio Mirror Park,143,pop,electropop
13307,Polish Girl,6784,Neon Indian,48,14820,Era Extraña,2011-09-12,GTA V - Radio Mirror Park,143,pop,electropop
7966,Truly Alive,6444,Mitzi,0,11460,Truly Alive,2013-02-15,GTA V - Radio Mirror Park,143,pop,electropop
2054,Strangers In The Wind,2060,Cut Copy,32,8984,In Ghost Colours (Deluxe),2008-01-01,GTA V - Radio Mirror Park,143,pop,electropop
24058,Heartbreak,278,Age of Consent,38,19918,Heartbreak,2012-06-11,GTA V - Radio Mirror Park,143,pop,electropop
6116,Colours,278,Age of Consent,39,17641,"The Music of Grand Theft Auto V, Vol. 1: Original Music",2013-09-24,GTA V - Radio Mirror Park,143,pop,electropop
16574,Change Of Coast,6784,Neon Indian,47,17641,"The Music of Grand Theft Auto V, Vol. 1: Original Music",2013-09-24,GTA V - Radio Mirror Park,143,pop,electropop
24094,Old Love / New Love,9797,Twin Shadow,48,17641,"The Music of Grand Theft Auto V, Vol. 1: Original Music",2013-09-24,GTA V - Radio Mirror Park,143,pop,electropop
25528,High Pressure Dave,3749,HEALTH,39,17641,"The Music of Grand Theft Auto V, Vol. 1: Original Music",2013-09-24,GTA V - Radio Mirror Park,143,pop,electropop
303,Forget,9797,Twin Shadow,34,20082,Forget,2010-10-18,GTA V - Radio Mirror Park,143,pop,electropop
